play_id,index,game_id,game_date,time,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,qtr,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,drive,sp,down,goal_to_go,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,pass_length,air_yards,yards_after_catch,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,td_team,total_home_score,total_away_score,posteam_score,defteam_score,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,fumble,complete_pass,Start_Time,diff,Estimated_Time,Estimated_Hour,Air Pressure (hPa),City,Dewpoint (°C),Field,Humidity (%),Precipitation (mm),Roof,Team Abbreviation,Temperature (°C),Time (EST),Time (GMT),Wind Direction (deg),Wind Speed (km/h),game_name,end_of_drive,end_of_game,ARI,ATL,BAL,BUF,CAR,CHI,CIN,CLE,DAL,DEN,DET,GB,HOU,IND,JAX,KC,LA,LAC,MIA,MIN,NE,NO,NYG,NYJ,OAK,PHI,PIT,SEA,SF,TB,TEN,WAS,year,week,cum_yds
1918,363263,2017091003,2017-09-10 00:00:00,00:49,49.0,49.0,1849.0,Half1,0,2,CLE,PIT,PIT,away,CLE,CLE,4.0,11,1,3.0,1.0,CLE 4,4,91,"(:49) (Shotgun) B.Roethlisberger pass short middle to J.James for 4 yards, TOUCHDOWN.",pass,4.0,short,4.0,0.0,,,,,PIT,7,12,6.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 01:27:33.000000000,2017-09-10 14:27:33,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1602
1938,363264,2017091003,2017-09-10 00:00:00,00:45,45.0,45.0,1845.0,Half1,0,2,CLE,PIT,PIT,away,CLE,CLE,15.0,11,1,,0.0,CLE 15,0,91,"C.Boswell extra point is GOOD, Center-K.Canaday, Holder-J.Berry.",extra_point,0.0,,,,,33.0,good,,,7,13,12.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:27:45.000000000,2017-09-10 14:27:45,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,1,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1693
1954,363265,2017091003,2017-09-10 00:00:00,00:45,45.0,45.0,1845.0,Half1,0,2,CLE,PIT,CLE,home,PIT,PIT,35.0,12,0,,0.0,PIT 35,0,13,C.Boswell kicks 68 yards from PIT 35 to CLE -3. J.Peppers to CLE 11 for 14 yards (L.Fort).,kickoff,0.0,,,,,,,,,7,13,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:27:45.000000000,2017-09-10 14:27:45,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1706
1976,363266,2017091003,2017-09-10 00:00:00,00:41,41.0,41.0,1841.0,Half1,0,2,CLE,PIT,CLE,home,PIT,CLE,89.0,12,0,1.0,0.0,CLE 11,10,3,(:41) M.Dayes left guard to CLE 14 for 3 yards (T.Watt).,run,3.0,,,,,,,,,7,13,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:27:57.000000000,2017-09-10 14:27:57,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1709
1997,363267,2017091003,2017-09-10 00:00:00,00:35,35.0,35.0,1835.0,Half1,0,2,CLE,PIT,CLE,home,PIT,CLE,89.0,12,0,,0.0,CLE 11,0,13,Timeout #2 by PIT at 00:35.,no_play,0.0,,,,,,,,,7,13,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:28:15.000000000,2017-09-10 14:28:15,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1722
2014,363268,2017091003,2017-09-10 00:00:00,00:35,35.0,35.0,1835.0,Half1,0,2,CLE,PIT,CLE,home,PIT,CLE,86.0,12,0,2.0,0.0,CLE 14,7,13,(:35) (Shotgun) D.Kizer pass short right to C.Coleman to CLE 27 for 13 yards (A.Chickillo).,pass,13.0,short,13.0,0.0,,,,,,7,13,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 01:28:15.000000000,2017-09-10 14:28:15,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1735
2038,363269,2017091003,2017-09-10 00:00:00,00:29,29.0,29.0,1829.0,Half1,0,2,CLE,PIT,CLE,home,PIT,CLE,73.0,12,0,1.0,0.0,CLE 27,10,13,(:29) (Shotgun) D.Kizer sacked at CLE 24 for -3 yards (J.Haden).,pass,-3.0,,,,,,,,,7,13,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:28:33.000000000,2017-09-10 14:28:33,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1748
2057,363270,2017091003,2017-09-10 00:00:00,00:00,0.0,0.0,1800.0,Half1,1,2,CLE,PIT,CLE,home,PIT,CLE,,12,0,,,CLE 27,0,13,END QUARTER 2,,0.0,,,,,,,,,7,13,,,,,,,,,,,,,2017-09-10 13:00:00,0 days 01:30:00.000000000,2017-09-10 14:30:00,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,1,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1761
2078,363271,2017091003,2017-09-10 00:00:00,15:00,900.0,1800.0,1800.0,Half2,0,3,CLE,PIT,PIT,away,CLE,CLE,35.0,13,0,,0.0,CLE 35,0,0,"Z.Gonzalez kicks 65 yards from CLE 35 to end zone, Touchback.",kickoff,0.0,,,,,,,,,7,13,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:30:00.000000000,2017-09-10 14:30:00,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1761
2093,363272,2017091003,2017-09-10 00:00:00,15:00,900.0,1800.0,1800.0,Half2,0,3,CLE,PIT,PIT,away,CLE,PIT,75.0,13,0,1.0,0.0,PIT 25,10,-8,(15:00) (Shotgun) B.Roethlisberger pass incomplete short right to L.Bell.,pass,0.0,short,2.0,,,,,,,7,13,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:30:00.000000000,2017-09-10 14:30:00,2017-09-10 14:00:00,1031.4,Cleveland,7.9,Kentucky bluegrass,44.0,0.0,Open,CLE,20.6,2017-09-10 14:00:00,2017-09-10 18:00:00,80.0,11.2,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1753
2115,363273,2017091003,2017-09-10 00:00:00,14:56,896.0,1796.0,1796.0,Half2,0,3,CLE,PIT,PIT,away,CLE,PIT,75.0,13,0,2.0,0.0,PIT 25,10,-8,(14:56) (Shotgun) B.Roethlisberger sacked at PIT 17 for -8 yards (C.Nassib).,pass,-8.0,,,,,,,,,7,13,13.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:30:12.000000000,2017-09-10 14:30:12,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1745
2134,363274,2017091003,2017-09-10 00:00:00,14:12,852.0,1752.0,1752.0,Half2,0,3,CLE,PIT,PIT,away,CLE,PIT,83.0,13,0,3.0,0.0,PIT 17,18,-8,(14:12) (Shotgun) B.Roethlisberger pass incomplete deep left to M.Bryant.,pass,0.0,deep,50.0,,,,,,,7,13,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:32:24.000000000,2017-09-10 14:32:24,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1737
2156,363275,2017091003,2017-09-10 00:00:00,14:03,843.0,1743.0,1743.0,Half2,0,3,CLE,PIT,PIT,away,CLE,PIT,83.0,13,0,4.0,0.0,PIT 17,18,-8,"(14:03) J.Berry punts 42 yards to CLE 41, Center-K.Canaday. J.Peppers MUFFS catch, and recovers at CLE 41. J.Peppers to CLE 41 for no gain (L.Fort).",punt,0.0,,,,,42.0,,,,7,13,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-09-10 13:00:00,0 days 01:32:51.000000000,2017-09-10 14:32:51,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,1,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1729
2195,363276,2017091003,2017-09-10 00:00:00,13:56,836.0,1736.0,1736.0,Half2,0,3,CLE,PIT,CLE,home,PIT,CLE,59.0,14,0,1.0,0.0,CLE 41,10,-9,(13:56) (Shotgun) D.Kizer pass deep right to C.Coleman to PIT 36 for 23 yards (J.Haden).,pass,23.0,deep,23.0,0.0,,,,,,7,13,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 01:33:12.000000000,2017-09-10 14:33:12,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1720
2219,363277,2017091003,2017-09-10 00:00:00,13:11,791.0,1691.0,1691.0,Half2,0,3,CLE,PIT,CLE,home,PIT,PIT,36.0,14,0,1.0,0.0,PIT 36,10,42,(13:11) (No Huddle) I.Crowell right guard to PIT 32 for 4 yards (A.Chickillo; J.Haden).,run,4.0,,,,,,,,,7,13,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:35:27.000000000,2017-09-10 14:35:27,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1762
2240,363278,2017091003,2017-09-10 00:00:00,12:31,751.0,1651.0,1651.0,Half2,0,3,CLE,PIT,CLE,home,PIT,PIT,32.0,14,0,2.0,0.0,PIT 32,6,48,(12:31) (Shotgun) D.Kizer pass short left to S.DeValve to PIT 11 for 21 yards (W.Gay). CLE-D.Johnson was injured during the play. His return is Probable.,pass,21.0,short,2.0,19.0,,,,,,7,13,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 01:37:27.000000000,2017-09-10 14:37:27,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1810
2270,363279,2017091003,2017-09-10 00:00:00,11:45,705.0,1605.0,1605.0,Half2,0,3,CLE,PIT,CLE,home,PIT,PIT,11.0,14,0,1.0,0.0,PIT 11,10,50,(11:45) (Shotgun) I.Crowell right guard to PIT 9 for 2 yards (J.Hargrave).,run,2.0,,,,,,,,,7,13,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:39:45.000000000,2017-09-10 14:39:45,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1860
2291,363280,2017091003,2017-09-10 00:00:00,11:01,661.0,1561.0,1561.0,Half2,0,3,CLE,PIT,CLE,home,PIT,PIT,9.0,14,0,2.0,0.0,PIT 9,8,42,(11:01) (Shotgun) D.Kizer sacked at PIT 17 for -8 yards (T.Watt).,pass,-8.0,,,,,,,,,7,13,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:41:57.000000000,2017-09-10 14:41:57,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1902
2310,363281,2017091003,2017-09-10 00:00:00,10:17,617.0,1517.0,1517.0,Half2,0,3,CLE,PIT,CLE,home,PIT,PIT,17.0,14,0,3.0,0.0,PIT 17,16,53,(10:17) (Shotgun) D.Kizer scrambles right end to PIT 6 for 11 yards (R.Shazier; T.Alualu).,run,11.0,,,,,,,,,7,13,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:44:09.000000000,2017-09-10 14:44:09,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,1955
2332,363282,2017091003,2017-09-10 00:00:00,09:31,571.0,1471.0,1471.0,Half2,0,3,CLE,PIT,CLE,home,PIT,PIT,6.0,14,1,4.0,0.0,PIT 6,5,53,"(9:31) (Field Goal formation) Z.Gonzalez 24 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Colquitt.",field_goal,0.0,,,,made,24.0,,,,10,13,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:46:27.000000000,2017-09-10 14:46:27,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,1,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2008
2351,363283,2017091003,2017-09-10 00:00:00,09:27,567.0,1467.0,1467.0,Half2,0,3,CLE,PIT,PIT,away,CLE,CLE,35.0,15,0,,0.0,CLE 35,0,0,"Z.Gonzalez kicks 65 yards from CLE 35 to end zone, Touchback.",kickoff,0.0,,,,,,,,,10,13,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:46:39.000000000,2017-09-10 14:46:39,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2008
2366,363284,2017091003,2017-09-10 00:00:00,09:27,567.0,1467.0,1467.0,Half2,0,3,CLE,PIT,PIT,away,CLE,PIT,75.0,15,0,1.0,0.0,PIT 25,10,14,(9:27) (Shotgun) B.Roethlisberger pass short right to M.Bryant to PIT 39 for 14 yards (J.Taylor).,pass,14.0,short,14.0,0.0,,,,,,10,13,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 01:46:39.000000000,2017-09-10 14:46:39,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2022
2390,363285,2017091003,2017-09-10 00:00:00,08:47,527.0,1427.0,1427.0,Half2,0,3,CLE,PIT,PIT,away,CLE,PIT,61.0,15,0,1.0,0.0,PIT 39,10,16,"(8:47) (No Huddle, Shotgun) L.Bell right tackle to PIT 41 for 2 yards (E.Ogbah).",run,2.0,,,,,,,,,10,13,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:48:39.000000000,2017-09-10 14:48:39,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2038
2411,363286,2017091003,2017-09-10 00:00:00,08:07,487.0,1387.0,1387.0,Half2,0,3,CLE,PIT,PIT,away,CLE,PIT,59.0,15,0,2.0,0.0,PIT 41,8,57,"(8:07) B.Roethlisberger pass incomplete deep right to A.Brown. PENALTY on CLE-J.Taylor, Defensive Pass Interference, 41 yards, enforced at PIT 41 - No Play.",no_play,0.0,,,,,,,,,10,13,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:50:39.000000000,2017-09-10 14:50:39,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2095
2444,363287,2017091003,2017-09-10 00:00:00,08:02,482.0,1382.0,1382.0,Half2,0,3,CLE,PIT,PIT,away,CLE,CLE,18.0,15,0,1.0,0.0,CLE 18,10,67,(8:02) (Shotgun) B.Roethlisberger pass short right to L.Bell to CLE 8 for 10 yards (J.Peppers).,pass,10.0,short,-1.0,11.0,,,,,,10,13,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 01:50:54.000000000,2017-09-10 14:50:54,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2162
2468,363288,2017091003,2017-09-10 00:00:00,07:16,436.0,1336.0,1336.0,Half2,0,3,CLE,PIT,PIT,away,CLE,CLE,8.0,15,0,1.0,1.0,CLE 8,8,68,(7:16) (Shotgun) L.Bell right guard to CLE 7 for 1 yard (D.Shelton).,run,1.0,,,,,,,,,10,13,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:53:12.000000000,2017-09-10 14:53:12,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2230
2489,363289,2017091003,2017-09-10 00:00:00,06:32,392.0,1292.0,1292.0,Half2,0,3,CLE,PIT,PIT,away,CLE,CLE,7.0,15,0,2.0,1.0,CLE 7,7,73,(6:32) (Shotgun) L.Bell right guard to CLE 2 for 5 yards (J.Schobert; J.Collins).,run,5.0,,,,,,,,,10,13,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:55:24.000000000,2017-09-10 14:55:24,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2303
2510,363290,2017091003,2017-09-10 00:00:00,05:43,343.0,1243.0,1243.0,Half2,0,3,CLE,PIT,PIT,away,CLE,CLE,7.0,15,0,,0.0,CLE 7,0,73,Timeout #1 by PIT at 05:43.,no_play,0.0,,,,,,,,,10,13,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:57:51.000000000,2017-09-10 14:57:51,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2376
2527,363291,2017091003,2017-09-10 00:00:00,05:43,343.0,1243.0,1243.0,Half2,0,3,CLE,PIT,PIT,away,CLE,CLE,2.0,15,1,3.0,1.0,CLE 2,2,75,"(5:43) (Shotgun) B.Roethlisberger pass short middle to J.James for 2 yards, TOUCHDOWN.",pass,2.0,short,-1.0,3.0,,,,,PIT,10,19,13.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-10 13:00:00,0 days 01:57:51.000000000,2017-09-10 14:57:51,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,0,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2451
2547,363292,2017091003,2017-09-10 00:00:00,05:37,337.0,1237.0,1237.0,Half2,0,3,CLE,PIT,PIT,away,CLE,CLE,15.0,15,1,,0.0,CLE 15,0,75,"C.Boswell extra point is GOOD, Center-K.Canaday, Holder-J.Berry.",extra_point,0.0,,,,,33.0,good,,,10,20,19.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017-09-10 13:00:00,0 days 01:58:09.000000000,2017-09-10 14:58:09,2017-09-10 15:00:00,1030.7,Cleveland,7.2,Kentucky bluegrass,38.0,0.0,Open,CLE,22.2,2017-09-10 15:00:00,2017-09-10 19:00:00,50.0,13.0,PIT @ CLE 2017-09-10,1,0,0,0,0,0,0,0,0,H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,2017,1.0,2526
